TurbineID,WindSpeed,RotorSpeed,BladeAngle,GearboxTemp,GeneratorTemp,Vibration,PowerOutput,Humidity,AmbientTemperature,TimeSinceLastMaintenance,Failure,FaultType
T19,10.5,12.3,36,95,92,0.81,1163,72,32,290,0,None
T93,20.9,11.4,44,71,75,1.37,1604,76,33,218,1,Blades
T58,8.5,13.5,25,80,92,1.46,1160,76,28,174,1,Generator
T95,23.1,19.3,34,80,80,1.15,910,62,20,67,0,None
T6,24.1,10.3,30,77,87,1.14,973,67,33,222,0,None
T4,12.3,18.5,29,94,75,1.17,1663,69,20,43,0,None
T43,12.5,14,34,86,90,0.69,1315,65,23,240,0,None
T93,19.9,15.6,24,95,84,1.23,1127,74,15,299,0,None
T42,14.1,15.1,34,88,92,0.85,1162,71,27,267,0,None
T3,5.6,19.3,35,88,86,1.49,1444,80,24,229,0,None
T1,23.4,17.7,40,82,92,1.25,1896,64,28,133,0,None
T55,13.6,19.8,37,94,87,1.08,1196,71,34,145,0,None
T15,9.1,17.9,25,90,90,1.41,1621,78,16,47,0,None
T47,16.1,13,29,80,90,1.47,1808,61,17,166,0,None
T85,9.4,19.6,19,100,80,1.32,1438,70,26,247,1,Gearbox
T46,9.1,19.8,23,84,87,1.26,930,64,35,52,0,None
T58,15.9,11.2,31,79,92,0.56,1776,79,21,298,0,None
T95,12.8,19,18,91,93,1.21,1867,73,26,261,0,None
T71,16.5,16.6,32,77,83,0.84,934,65,19,196,0,None
T81,24.9,19.2,27,95,81,1.43,1028,80,26,90,1,Gearbox
T83,22.2,19.2,16,90,88,1.11,996,64,19,250,0,None
T39,5.2,18.9,28,96,91,0.87,1143,67,19,259,0,None
T3,6,18.9,23,80,76,0.84,1446,74,22,120,0,None
T30,17.2,11.2,17,96,77,1.05,937,71,34,115,0,None
T35,17.5,11.4,24,85,91,0.99,1086,76,28,198,0,None
T57,22.6,11.2,24,72,84,0.89,1348,73,22,179,0,None
T29,17.6,10.9,26,76,88,0.71,1596,72,28,106,0,None
T50,9.6,13.5,26,77,91,1.3,1901,67,19,298,0,None
T62,14.4,16.8,28,93,90,0.93,1813,66,28,115,0,None
T52,21.2,13.5,18,76,91,0.6,959,62,33,203,0,None
T14,23.5,17.2,15,87,85,0.59,1964,68,34,270,0,None
T35,9.7,18.2,37,90,78,0.74,1194,76,27,123,0,None
T28,15.8,16.7,25,93,84,1.05,1300,66,33,185,0,None
T58,8.2,14.7,33,94,94,0.65,982,78,23,140,0,None
T30,14.9,13,24,92,81,0.72,1930,76,33,198,0,None
T90,6.8,11.2,45,76,83,1,1501,80,22,177,0,None
T7,23.8,14.9,24,86,90,0.72,1468,75,29,80,0,None
T39,17.8,17.2,33,79,77,1.36,917,61,33,143,0,None
T95,22.1,15.5,22,93,90,1.09,904,72,26,165,0,None
T69,25,17.2,31,92,80,0.59,1650,66,20,207,0,None
T35,8.7,13.4,32,77,80,0.64,1431,79,29,189,0,None
T52,18.9,10.7,20,89,87,0.7,1458,74,17,132,0,None
T14,22.7,17.7,19,72,80,1.13,1615,76,22,243,0,None
T63,16.5,12.2,44,93,88,0.61,1061,71,33,201,0,None
T36,17.8,16.2,42,93,93,0.54,1998,79,30,193,0,None
T91,13.2,18,35,80,83,1.23,989,63,16,225,0,None
T24,18.5,11.4,41,94,94,0.98,1195,68,26,296,0,None
T40,12.9,16,18,96,94,1.35,1663,70,20,293,1,Gearbox
T29,14.5,16.9,37,76,79,1.29,1468,71,15,289,0,None
T53,7.1,17.5,24,81,84,0.77,1006,76,20,103,0,None
T22,5.2,11.5,31,78,95,0.69,1752,75,30,41,0,None
T72,6.1,18.3,38,81,78,1.02,1967,61,23,66,0,None
T15,8.9,10.9,16,83,85,0.58,1420,74,20,171,0,None
T69,14.1,15.2,36,85,84,1.13,1178,65,35,69,0,None
T64,5.4,14.4,28,71,91,0.51,1018,68,27,80,0,None
T4,8.1,12.2,28,72,78,1.3,1126,69,19,45,0,None
T75,20.6,13,42,90,79,1.39,1242,74,19,87,1,Blades
T18,20.2,11.6,41,83,79,1.5,1107,74,17,192,1,Blades
T42,20.8,14.3,17,73,78,0.84,1653,68,27,225,0,None
T30,23.4,10.4,34,82,80,1.06,925,76,33,255,0,None
T15,7.4,18.9,28,84,86,1.36,1350,62,32,190,0,None
T70,8.3,11.6,19,89,89,0.96,1312,65,34,244,0,None
T55,11.7,18.9,41,74,83,0.83,1866,68,15,103,0,None
T53,23.3,18.6,17,100,84,0.55,1200,64,26,86,0,None
T16,20.5,14.5,16,84,91,0.89,1541,79,33,232,0,None
T73,11.5,15,21,90,86,0.58,905,79,33,97,0,None
T34,6.8,13,24,97,87,0.86,1909,63,20,249,0,None
T27,17.3,20,17,71,85,0.84,1600,68,25,297,0,None
T13,10.1,16.7,34,88,91,1.15,1773,80,17,287,0,None
T100,15.6,19.5,28,86,79,0.87,1526,60,20,234,0,None
T27,23.8,14.1,27,72,95,0.88,1797,61,35,242,0,None
T73,16.5,18.8,19,91,93,0.79,993,77,27,42,0,None
T69,23.5,14.5,28,77,83,1.11,1682,68,35,189,0,None
T86,12.9,18.7,27,91,83,0.89,1064,75,15,198,0,None
T31,17.7,11.3,27,81,92,1.45,1534,72,34,216,1,Generator
T3,22.9,16.4,22,93,84,1.39,1984,74,22,286,1,Gearbox
T30,16.8,16.8,18,98,85,0.74,1099,64,17,116,0,None
T21,17.3,16.6,23,96,90,0.9,1182,71,17,234,0,None
T99,19.3,14.5,35,84,83,1.13,1132,73,22,162,0,None
T6,22.6,16.8,17,77,84,0.52,1353,71,24,262,0,None
T92,6.8,12.4,26,100,76,0.73,1437,79,17,285,0,None
T32,11.7,16,30,90,78,0.79,1076,60,32,161,0,None
T42,13,15.5,44,82,84,0.9,931,64,25,205,0,None
T62,23.2,13.2,40,84,76,1.39,1276,61,22,83,0,None
T89,24.1,17.8,42,74,81,0.6,1320,79,25,160,1,Blades
T32,7.4,10.8,40,85,84,0.57,1321,65,25,230,0,None
T99,7.4,11.7,33,75,77,1.16,1631,75,17,213,0,None
T86,23.7,14.7,41,81,76,0.86,1394,63,16,207,1,Blades
T88,10.9,18.9,32,85,75,0.68,1019,61,29,223,0,None
T39,9.8,15.8,26,98,85,1.2,1926,64,25,126,0,None
T64,5.7,18.4,26,89,78,0.74,1671,66,15,114,0,None
T30,10.5,15.2,32,81,89,1.07,1134,69,28,107,0,None
T63,18.9,17.9,39,73,85,0.91,1929,60,29,175,0,None
T96,13.5,13.3,19,92,75,0.86,1991,72,34,80,0,None
T31,15.3,18.2,16,84,76,1.22,1117,73,28,246,0,None
T87,23.3,14,39,72,93,1.11,1319,66,21,277,0,None
T40,7.3,15.6,34,90,77,1.01,976,65,20,95,0,None
T33,6.4,11.8,40,81,90,0.63,1431,64,24,113,0,None
T63,22,19.2,44,82,80,1.09,1766,64,17,229,1,Blades
T25,20.5,17,23,95,81,1.19,1894,73,25,133,0,None
T36,10.3,18.6,21,74,75,1.31,1500,72,22,123,0,None
T24,11.5,12.1,25,80,86,0.8,1259,78,32,260,0,None
T95,11.2,10.7,41,81,84,0.76,1532,77,29,35,0,None
T58,18,13.4,15,70,90,1.25,1027,72,20,76,0,None
T39,6.2,15.2,15,95,93,0.97,1819,63,25,48,0,None
T46,14.8,18,22,95,86,0.91,1473,66,29,32,0,None
T77,7.7,14,26,90,94,0.66,1981,70,18,170,0,None
T10,21.4,12.7,24,97,78,0.93,1341,68,34,111,0,None
T87,12.6,13.7,40,78,82,1.23,1619,61,17,157,0,None
T82,15.6,17,36,77,92,0.95,1274,67,34,36,0,None
T32,5.6,13.4,40,72,86,1.37,1062,64,15,51,0,None
T97,6.2,19.8,27,88,86,0.5,1730,71,25,60,0,None
T36,18.5,11.7,33,85,84,0.68,1640,79,21,154,0,None
T28,20.3,17.5,30,94,75,1.11,1758,63,34,112,0,None
T16,19.2,15.9,29,84,77,1.17,1978,77,32,48,0,None
T16,19.7,12.3,24,76,77,0.78,1993,65,33,76,0,None
T18,7.1,17.5,36,94,79,1.44,1922,74,25,172,1,Gearbox
T8,18.9,14.5,31,84,77,0.83,1884,72,17,141,0,None
T80,8.6,16.8,17,99,77,0.91,1232,64,20,79,0,None
T75,7,16.6,15,86,88,1.48,1415,67,26,46,0,None
T70,20.1,11.1,16,74,77,0.98,951,71,23,63,0,None
T1,22.8,18.4,17,96,84,1.11,1653,78,22,35,0,None
T62,19.3,16.8,26,96,76,1.04,1501,64,21,53,0,None
T76,21.1,17.8,24,83,80,0.68,1678,67,20,177,0,None
T38,24.8,14.5,20,71,93,1.49,1649,80,26,238,1,Generator
T92,7.7,12,30,71,76,0.56,1199,76,29,209,0,None
T45,24.3,13.3,44,81,93,1.48,1407,68,29,117,1,Generator
T58,17,19,20,91,90,0.97,1016,63,16,120,0,None
T81,21.3,19.4,23,80,93,0.69,993,70,16,180,0,None
T1,18,14.8,29,70,91,0.67,1406,72,17,83,0,None
T32,16.4,13,34,95,92,1.16,1511,65,15,276,0,None
T8,19.1,17.3,33,99,77,1.21,1251,74,24,104,0,None
T40,11.4,17.7,31,80,92,1.4,968,71,16,244,1,Generator
T56,23.5,18.2,37,72,85,0.74,1628,67,24,37,0,None
T63,7.3,10.3,40,79,82,0.93,1645,66,22,297,0,None
T88,11.4,10.1,45,94,78,1.47,1253,66,16,74,1,Gearbox
T74,5.6,13.6,29,86,75,0.93,901,76,17,225,0,None
T74,10.4,11.5,45,82,88,0.96,1599,70,30,289,0,None
T36,9.4,18,37,80,90,0.79,978,66,29,189,0,None
T89,6,15.3,35,73,83,1.37,1146,76,21,289,0,None
T57,14.8,18.3,34,80,78,0.87,1173,60,18,266,0,None
T74,14.4,11.8,42,84,78,1.14,1190,80,22,292,0,None
T83,6.6,16.3,43,90,78,0.68,1578,78,25,147,0,None
T45,10.2,15.8,20,78,76,1.12,987,75,25,142,0,None
T79,24.1,13.4,30,97,82,1.43,1610,65,15,283,1,Gearbox
T80,7.2,15.2,43,85,87,1.28,1433,78,27,109,0,None
T2,11.1,15.9,26,82,84,0.57,1284,76,28,259,0,None
T93,5.7,18.9,22,88,78,1.13,1565,76,28,94,0,None
T68,8,10.6,18,75,91,1.06,1861,64,28,231,0,None
T50,19,18.2,33,73,81,0.84,1498,72,34,199,0,None
T29,12.3,19.8,36,80,87,1.34,1072,78,29,156,0,None
T95,14,17.3,21,71,80,1.29,1514,70,21,195,0,None
T81,8.1,17.4,35,81,87,1.15,1399,71,31,65,0,None
T10,18.6,12.2,42,90,78,1.24,1935,68,24,70,0,None
T27,20,15.2,22,94,88,0.69,1553,73,16,269,0,None
T15,8.6,17.1,19,87,86,1.42,939,77,28,60,0,None
T60,5.9,16,40,91,85,1.17,1033,70,23,287,0,None
T31,6.6,13.9,42,95,79,0.97,1486,79,34,97,0,None
T21,18.1,19.4,21,93,86,0.69,1775,68,22,191,0,None
T60,7.7,15.1,37,80,93,1.18,1005,62,16,37,0,None
T58,14.9,19.7,33,87,78,0.6,1522,60,34,85,0,None
T41,8.1,15.6,22,78,89,0.82,1398,72,32,125,0,None
T46,8.4,17.9,40,87,77,1.07,1299,76,35,296,0,None
T45,5.1,17.4,29,83,82,1.15,990,77,19,99,0,None
T26,11.4,16.6,36,81,89,0.52,1868,79,15,103,0,None
T51,6.8,10.1,24,76,86,0.51,1740,71,34,276,0,None
T36,12.9,10.8,39,87,89,0.61,1913,64,30,96,0,None
T52,17,15.8,23,92,94,1.27,1084,74,32,169,0,None
T81,12.4,19.1,26,87,94,1.07,1530,78,15,286,0,None
T51,19.1,16,27,72,93,1.11,921,64,28,235,0,None
T3,19.8,12.4,21,98,85,1.1,1095,67,29,40,0,None
T14,18.9,13.2,41,70,82,0.54,1768,76,22,59,0,None
T49,23.7,16.2,18,97,81,0.67,1216,65,24,133,0,None
T77,9.7,16,32,93,87,1.23,1117,78,18,266,0,None
T91,8.8,19.6,39,73,84,1.15,1496,77,17,159,0,None
T1,17.2,15.3,32,77,95,0.95,1621,70,31,281,0,None
T57,16.9,13.6,25,80,86,0.52,1571,80,31,163,0,None
T17,15.2,15.2,38,97,82,0.92,1009,66,20,181,0,None
T50,5.1,17.9,30,99,88,0.75,1923,79,31,235,0,None
T98,16.1,15.4,20,73,76,1.2,1095,66,22,159,0,None
T14,23.7,13.3,25,82,77,1.32,1918,74,21,186,0,None
T59,11.7,13.4,33,74,88,1,1432,75,31,244,0,None
T81,24.4,17.6,35,78,77,0.9,1013,73,29,157,0,None
T3,12.1,10.7,31,99,90,0.77,1063,71,28,292,0,None
T98,7.8,12.7,23,100,76,0.59,1374,73,31,283,0,None
T40,13,11.5,33,84,87,0.87,1998,60,32,180,0,None
T89,14.9,19.4,25,75,89,1.18,1874,78,34,137,0,None
T66,17.6,10.9,22,86,91,1.17,1978,71,27,179,0,None
T34,15.1,17.6,43,80,93,0.91,1400,70,17,156,0,None
T90,15.7,16.3,24,98,81,1.47,1648,71,22,261,1,Gearbox
T95,5.5,16.3,25,95,89,1.44,1471,71,18,239,1,Gearbox
T9,10.1,17.6,42,79,77,1.38,933,75,17,118,0,None
T94,11.2,14,19,71,92,0.94,1056,62,35,77,0,None
T84,24.7,14,33,100,93,1.25,1214,79,19,285,0,None
T21,10.9,12.9,39,91,90,1.43,1244,79,30,88,1,Gearbox
T93,22.9,16,23,83,81,1.24,1664,60,31,262,0,None
T25,11.1,19.3,40,79,76,0.82,1693,70,25,184,0,None
T44,6.9,19.2,38,70,83,0.57,1396,75,15,248,0,None
T25,10,17,30,75,80,1.46,1317,66,30,144,0,None
T9,10.5,19.1,19,70,86,1.49,1095,73,34,155,0,None
T62,24.6,19.6,44,88,83,1.19,945,73,30,218,1,Blades
T26,18.5,18,34,90,78,0.82,1544,64,26,266,0,None
T57,23.6,14.1,31,93,92,1.37,1283,64,27,288,1,Gearbox
T37,21.7,14.8,42,76,92,1.45,1424,75,18,251,1,Generator
T16,16.6,19.3,28,73,91,1.01,1891,74,33,280,0,None
T37,18.5,16.7,32,90,79,0.81,1634,77,27,218,0,None
T76,17.5,18.2,41,85,84,0.91,1757,78,20,174,0,None
T24,18.3,11.2,27,96,78,0.57,1098,63,17,166,0,None
T26,10.3,11.9,38,86,88,1.07,902,76,20,77,0,None
T20,13.2,13.4,23,83,91,0.88,1049,73,30,36,0,None
T9,16.9,11.9,36,85,87,1.38,1745,73,34,122,0,None
T87,5.7,19.1,30,93,86,0.78,1388,65,20,87,0,None
T29,14.7,12.2,20,71,89,0.51,1135,77,21,140,0,None
T31,22.2,15.6,19,98,77,1.24,1958,80,31,162,0,None
T19,14.8,10.9,29,91,80,0.51,1435,63,30,127,0,None
T20,16,11.5,36,97,81,1.05,1306,75,17,172,0,None
T87,9,12.5,33,99,86,0.68,1975,68,33,143,0,None
T27,20.9,19.8,41,77,95,1.11,1047,64,20,261,1,Blades
T94,12.2,18,27,87,92,0.7,1560,63,30,61,0,None
T85,24.1,16.7,40,85,80,1,1724,64,28,182,0,None
T44,24.9,19.2,16,86,80,0.84,1935,77,24,86,0,None
T35,23.3,19.6,26,71,84,0.68,1817,71,17,46,0,None
T71,6.7,14.5,17,97,94,1.11,1218,78,33,279,0,None
T22,11.7,13.3,43,99,78,0.58,1186,78,26,204,0,None
T74,23.9,13.2,29,91,94,1.44,1007,63,17,296,1,Gearbox
T87,21.1,10.4,24,78,79,1.28,1084,73,25,39,0,None
T15,23.2,12.8,30,94,93,1.42,1703,61,17,224,1,Gearbox
T94,16.5,13.6,31,92,92,0.54,1218,65,22,239,0,None
T98,14.6,10.4,40,87,93,0.5,1386,63,17,109,0,None
T13,7.1,18.8,31,75,93,0.86,1659,77,20,157,0,None
T4,21.8,18.5,28,76,79,1.12,1631,67,31,279,0,None
T82,19.9,12.5,44,88,91,0.74,1772,80,20,183,0,None
T56,6.2,18,44,74,89,1.05,964,63,28,90,0,None
T23,9.2,18,16,92,93,1.11,1529,65,20,214,0,None
T97,16.1,13.4,36,76,85,0.65,1881,73,27,57,0,None
T98,18.7,17,26,97,83,1.27,1310,79,30,67,0,None
T34,7.8,12.9,35,97,90,1.44,1111,75,17,170,1,Gearbox
T100,9.9,10.7,34,79,80,1.14,976,63,32,61,0,None
T99,8.9,15,25,73,91,1.45,1934,68,33,120,1,Generator
T17,9.4,14.4,45,88,81,0.75,904,80,22,180,0,None
T28,23.4,11.4,26,83,76,0.54,1771,61,33,84,0,None
T14,19.3,14.9,34,74,86,0.75,1191,66,17,194,0,None
T34,19.7,19.5,39,86,92,1.15,1167,62,24,125,0,None
T75,20.9,17.3,19,100,89,1.1,1073,76,18,296,0,None
T57,12.1,17.4,24,72,95,0.77,1113,77,34,113,0,None
T77,20.3,17.6,21,78,78,0.91,1465,67,30,40,0,None
T97,24.6,17.4,38,86,82,0.87,1863,67,27,138,0,None
T55,19,10.2,39,94,83,1.45,1304,76,16,65,1,Gearbox
T66,13.3,19.2,23,71,76,0.81,1720,63,18,267,0,None
T98,19.3,18.3,15,92,76,0.69,1171,76,22,202,0,None
T93,23,12.7,28,74,76,1.07,1895,62,20,192,0,None
T37,7.6,15.5,36,95,83,0.62,1905,66,21,54,0,None
T68,10.3,16.2,34,91,92,1.01,1019,70,34,159,0,None
T76,23.4,11.3,28,84,89,1.19,1823,62,31,56,0,None
T26,23.9,12.5,24,95,84,1.44,1672,61,16,65,1,Gearbox
T61,14.7,10.2,29,92,80,1.39,1333,65,16,176,1,Gearbox
T92,12.5,18.6,15,93,75,1.34,1818,72,16,223,1,Gearbox
T67,10.7,10.2,17,79,79,0.89,1894,76,29,187,0,None
T84,15,13.2,20,89,83,1.39,1446,75,25,230,0,None
T74,23.7,10.8,34,74,82,1.22,1460,71,18,95,0,None
T52,8,17.8,22,95,80,0.94,1675,73,34,213,0,None
T18,13.4,19.2,28,86,95,1.06,1169,71,19,250,0,None
T53,23.2,15.6,34,95,84,0.94,984,71,29,275,0,None
T63,12,11.4,40,76,80,0.7,1482,60,35,295,0,None
T53,20.4,15.6,31,74,83,0.95,1252,68,35,101,0,None
T27,12.8,17.7,20,91,81,1.31,1035,71,27,223,1,Gearbox
T31,21.1,17.2,44,72,82,0.77,1054,72,18,218,1,Blades
T91,24.6,17.4,18,77,78,1.14,1134,70,35,266,0,None
T1,12.8,12.8,26,97,75,1.05,1272,74,30,181,0,None
T6,21.9,10.7,43,74,85,1.42,1381,67,32,35,1,Blades
T11,24.8,11.5,33,81,85,1.25,1952,63,35,239,0,None
T34,24.7,19.6,35,98,78,0.86,1434,61,19,106,0,None
T84,13.7,16.1,24,71,92,1.06,1905,71,21,73,0,None
T63,14.7,17.3,17,83,79,1.41,1501,70,20,138,0,None
T53,11.1,19,26,94,90,0.73,1074,65,35,157,0,None
T85,11.3,18.5,27,97,79,0.97,1827,64,28,109,0,None
T85,14.8,12.2,23,92,81,0.72,918,72,21,49,0,None
T18,9,10.6,21,97,80,0.92,1520,62,22,288,0,None
T21,19.2,19.3,26,71,80,0.56,1276,63,24,198,0,None
T19,15.7,19.8,34,73,94,1.38,1382,65,24,123,1,Generator
T4,23,15.7,43,92,80,1.48,1777,78,18,204,1,Gearbox
T77,21.2,18.9,36,93,85,1.07,906,74,32,122,0,None
T82,11.4,12.3,38,88,90,1.05,1101,71,30,226,0,None
T29,15.1,11.1,24,92,81,1.46,1794,67,33,33,1,Gearbox
T25,20,15,18,96,75,0.89,1500,68,26,184,0,None
T56,8.9,18.1,24,86,90,1.12,1184,63,28,126,0,None
T77,5.6,16.5,27,98,81,1.34,1448,77,30,237,1,Gearbox
T63,22,16.4,36,91,92,1.01,1343,64,27,234,0,None
T27,7.8,10.2,43,84,85,0.72,1746,75,29,143,0,None
T60,22.8,13.2,39,83,87,1.31,1732,65,26,151,0,None
T83,23.3,19.4,23,93,94,0.77,1409,75,23,100,0,None
T49,14.2,11.3,40,89,92,1.34,1203,66,35,237,1,Generator
T65,21.1,17.3,27,95,91,1.44,913,80,25,116,1,Gearbox
T38,12.3,17.6,20,93,86,1.05,1420,78,32,261,0,None
T83,22.2,17.3,29,86,78,0.55,1552,78,27,77,0,None
T52,21.5,19.9,32,98,92,1.46,1566,64,20,75,1,Gearbox
T1,6.6,14.1,38,91,77,1.33,1855,62,17,289,1,Gearbox
T40,16.7,16.8,25,76,93,0.62,1414,79,33,191,0,None
T81,17.8,11.9,19,89,90,1.13,1692,69,22,244,0,None
T21,5,14,18,76,91,0.82,1040,78,21,83,0,None
T86,24.6,14.9,18,87,83,0.83,1740,70,30,241,0,None
T15,13.1,12.1,44,94,77,1.08,1390,73,28,148,0,None
T50,15.3,19.1,44,94,90,1.21,1664,75,28,152,0,None
T48,8.9,17.2,44,90,95,0.51,1819,71,18,116,0,None
T32,17.2,12.8,24,93,92,0.65,1179,79,20,47,0,None
T49,21.2,11.3,21,84,92,1.4,1633,61,25,121,1,Generator
T68,16.7,12.9,44,87,88,0.99,1036,77,32,275,0,None
T45,20.8,16.2,45,96,77,0.99,1023,74,24,38,1,Blades
T32,19.6,18.3,17,85,92,1.34,1212,67,18,240,1,Generator
T4,9.8,15,38,81,79,0.63,1044,69,23,120,0,None
T65,13.7,11,24,94,80,1.21,1398,69,21,157,0,None
T97,8,12.5,42,72,90,1.01,1854,61,35,226,0,None
T71,5.8,13.5,18,99,89,1.24,982,71,23,276,0,None
T73,6.3,16.4,42,80,76,1.18,1300,61,27,262,0,None
T65,23.8,12.5,15,89,80,1.17,1129,70,26,63,0,None
T80,24.7,12.3,31,91,91,1.36,1405,64,18,243,1,Gearbox
T18,6.9,12.9,25,74,94,1.05,1598,77,18,187,0,None
T54,11.7,15.9,28,95,80,0.91,1838,61,15,57,0,None
T47,7.3,14.9,28,87,90,0.7,926,66,18,61,0,None
T6,21.7,18.4,35,80,85,0.84,1525,68,30,78,0,None
T66,14.9,17,16,96,83,1.37,1659,72,28,251,1,Gearbox
T9,17.4,16.7,36,89,93,0.84,1048,80,21,255,0,None
T68,15.8,11.5,16,94,86,1.49,1931,63,19,91,1,Gearbox
T23,19.2,10.6,21,100,89,1.11,989,67,16,265,0,None
T43,11.4,15.1,33,74,87,1.31,1252,74,21,217,0,None
T51,7.7,10.7,18,92,88,0.99,1162,67,22,293,0,None
T72,5.4,13.6,45,93,85,1.15,975,65,32,118,0,None
T25,13.9,10.3,39,96,86,1.49,1670,76,15,73,1,Gearbox
T80,23.2,11.8,36,82,92,1,1462,64,20,148,0,None
T35,11.1,11.1,23,96,81,0.76,1370,67,34,48,0,None
T17,8.9,18,16,89,90,1.15,1119,65,32,283,0,None
T18,23.5,13.5,44,72,80,1.42,1387,79,33,53,1,Blades
T27,7.1,10.8,19,71,76,0.52,1891,77,15,124,0,None
T15,6,12.7,40,84,93,1.49,1291,69,22,96,1,Generator
T81,22.6,16.8,21,94,83,1.04,1460,77,25,222,0,None
T69,19,17.5,26,82,89,1.3,1922,74,17,103,0,None
T80,13.4,11.2,36,96,90,0.62,1660,67,17,227,0,None
T15,20,17.8,43,85,91,0.79,946,64,22,90,0,None
T42,19.8,13.7,16,71,80,1.48,1266,67,33,100,0,None
T34,5.8,16.8,23,99,88,0.79,1974,70,23,213,0,None
T48,18.5,16.7,38,85,90,0.91,1852,64,30,243,0,None
T83,17.8,17.9,20,90,77,0.78,1871,65,27,106,0,None
T8,24.3,17,18,76,78,0.97,1927,73,33,207,0,None
T10,24.3,10.4,16,79,82,0.66,1597,74,22,251,0,None
T5,12.6,15.2,30,85,81,1.01,1758,69,18,198,0,None
T48,16.8,11.7,38,96,91,0.8,1619,79,18,149,0,None
T26,7.8,19.7,44,73,88,1.32,1481,66,19,188,0,None
T86,6.3,12.6,23,93,85,0.89,1472,78,31,55,0,None
T23,13.7,14.2,19,87,77,1.29,914,65,26,218,0,None
T62,18.8,12,27,85,77,1.14,1155,75,26,237,0,None
T13,16.4,11.3,17,96,85,1.42,932,80,17,110,1,Gearbox
T9,13.6,16,25,74,93,1.31,1395,77,19,31,1,Generator
T20,21.4,14.9,34,100,91,1.4,1693,70,19,281,1,Gearbox
T92,20.9,13.7,20,96,93,1.03,1932,62,30,139,0,None
T57,19.6,10.9,34,80,86,1.41,915,79,29,291,0,None
T24,6.5,17.4,44,84,79,0.65,1440,74,27,259,0,None
T33,20.9,10.1,41,71,76,0.58,1670,77,17,176,1,Blades
T20,23.4,14.6,26,86,94,1.03,1634,71,18,102,0,None
T60,6.2,16.3,28,86,85,1.33,1728,70,20,223,0,None
T48,13,14.3,28,98,92,0.71,1830,62,32,258,0,None
T64,24.8,11.3,41,82,90,1.47,1906,61,29,190,1,Blades
T30,17,17.8,45,87,92,0.69,1098,72,33,183,0,None
T73,15.3,13.2,40,92,79,1.21,1951,64,16,91,0,None
T17,8.5,11.3,32,88,89,1.42,1786,73,31,150,0,None
T100,16.3,15.5,18,75,89,1.47,1890,79,15,129,0,None
T14,13.8,10.2,44,75,86,1.16,1278,67,28,172,0,None
T19,7.5,13.2,41,74,92,1.07,1998,75,28,127,0,None
T71,14.3,17.5,40,77,95,0.59,913,78,20,87,0,None
T59,8.3,19.1,27,80,75,0.52,1858,77,30,246,0,None
T67,19.6,15.9,28,92,84,1.49,1647,62,23,237,1,Gearbox
T97,24.5,12.2,19,72,90,0.77,1052,74,28,276,0,None
T44,14.4,12.2,43,95,90,0.57,1814,66,28,221,0,None
T32,17.6,16,43,78,84,1.04,1773,78,33,267,0,None
T11,13.6,14.1,23,88,92,0.81,1493,63,28,71,0,None
T2,7.8,11.8,36,87,89,0.86,1597,64,28,32,0,None
T90,24.4,17.9,21,75,86,0.85,1040,70,27,104,0,None
T68,7.6,12,27,79,80,0.75,1404,67,17,164,0,None
T17,7.2,13.2,24,79,82,1.47,944,67,21,179,0,None
T81,14.2,10.6,27,89,95,0.77,1535,68,24,43,0,None
T92,18.2,17,24,94,93,1.06,1397,63,20,100,0,None
T94,12.1,12.8,25,100,89,0.74,994,62,18,269,0,None
T40,8.9,12.3,39,73,92,1.26,1353,64,25,144,0,None
T87,21.4,13,24,98,78,0.73,1382,71,32,142,0,None
T46,12.3,18.7,39,87,80,1.11,1711,68,28,148,0,None
T88,8.9,15.2,32,81,93,1.33,959,73,29,100,1,Generator
T93,12.3,11.6,38,79,84,0.77,1575,74,18,281,0,None
T4,9.3,17.7,43,76,87,1.3,1464,73,31,179,0,None
T38,15.4,12.1,19,87,93,0.59,1202,65,17,43,0,None
T63,18.4,14.1,25,98,83,0.62,1719,72,21,264,0,None
T29,21,15.7,17,75,85,0.9,1519,71,33,136,0,None
T19,9.6,15.8,27,83,77,0.91,1472,73,33,228,0,None
T91,8.3,10.7,22,76,95,1.02,1948,65,17,199,0,None
T29,5.4,18.4,32,75,94,0.52,1796,80,18,260,0,None
T100,9.6,14.8,39,96,81,0.62,1127,80,22,296,0,None
T35,5.5,19.9,30,78,92,0.51,1327,78,29,279,0,None
T70,11.9,17.2,25,77,90,1.45,1629,65,18,119,0,None
T23,7.9,19.9,20,97,78,0.81,1505,75,18,191,0,None
T46,16.6,14.5,16,82,75,1.19,1374,63,26,165,0,None
T44,12.7,11.4,35,70,75,1.11,1979,78,27,122,0,None
T48,6.9,17.3,16,92,76,1.22,1083,64,17,229,0,None
T52,13,17.8,43,86,88,1.38,1272,69,23,64,0,None
T8,9.2,18.5,33,93,85,0.73,1336,73,30,75,0,None
T55,18.6,13,26,87,95,0.93,975,67,22,176,0,None
T66,12.3,15.1,16,81,81,0.83,1415,65,20,220,0,None
T77,7.9,18.6,27,72,90,0.58,1477,76,17,248,0,None
T40,12,18.6,41,96,83,0.53,1191,76,24,152,0,None
T85,9.5,10.3,44,76,77,1.26,1958,70,34,71,0,None
T31,20.9,16.7,18,99,93,0.63,1489,66,27,73,0,None
T48,24.7,16,38,77,83,0.52,1540,74,16,198,0,None
T100,5.5,10.8,23,95,93,0.94,1883,78,20,172,0,None
